text	label
@USER @USER @USER fights are scored by takedowns, sign. Strikes landed... basically out-pointing ur opponent #ufc	NOT
There's just a whole potato sitting on my back porch	NOT
@USER I don't care, it's still mine. Tomorrow I'm taking off your name and putting mine. :)	NOT
I've never been so eager to get back in the race car.. Only 5 more days!	NOT
@USER you are a horrible person. Dogs are the light of the world. \ud83d\udc36	OFF
There is no such thing as a dull weekend here!	NOT
@USER It means HE is still Superman.	NOT
@USER @USER @USER She is!! Have you seen her tweets lately??	NOT
@USER not one of those three are ranked top 25 in the country	NOT
@USER I agree	NOT
Misery loves company	NOT
I haven't even been home and my mom is already mad.	OFF
@USER lol amen sista!!! And its always a loooong day	NOT
Chillin with my homie @USER	NOT
Finna call her stanking ass.	OFF
WOW YOU BENCH 350? NICE CHICKEN LEGS	OFF
@USER Looks like we will be going to battle of the bands! Boys like the movie! \ud83d\ude0a\ud83d\ude0c	NOT
God forgives, I don't	NOT
You're probably not going to have a conversation on here without me tweeting at you right now.	NOT
Not stoked that I'm DATELESS though.	NOT
DESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESUDESU	NOT
I Love My Nigga He Could Have Been A Rat But He Chose To Be A Real Nigga Now That's A Known Fact #FreeScoo	OFF
@USER thanks jayda:)	NOT
@USER If the tournament of shit ain’t on here... URL	OFF
I always think about the impact I would leave if I died, who would cry, who would be the most affected and who would come to my funeral.	NOT
i wanna go home #homesick	NOT
Snuggling during thunder and lightning is the best. Now if I just had more than a pillow to cuddle.... #problemsolver	NOT
I AM OFFICIALLY 15	NOT
it's always a struggle to put jeans on in the morning.	NOT
I hate \you know you're from (city) if..\ Lists. Just saw one for Cleveland, #2 was you know you're from Cleveland if you're polish. What?	NOT
@USER haha yeah we never disrespect other teams...	NOT
I got less sleep than Janai and I'm still up and ready to go before her. Hurry up \ud83d\ude21	NOT
@USER y would I care?	NOT
#catfish whoooooot	NOT
Ryan loves men	NOT
Rice can get 4 yds without being touched on the ground, going to be a long day for the aggies.	NOT
Por si algun dia me stalkeas,aun te sigo queriendo a pesar del error que cometiste \u2639	NOT
I'm so glad I'm not fake. I'm straight up about everything. Fuck all y'all	OFF
@USER okayyy, I'll text you!	NOT
@USER THANK YOU FOR THE REPLY. I hope he can.	NOT
@USER @USER haha I'm sorry dad it's just not working out we are moving	NOT
@USER \ud83d\ude16\ud83d\ude16\ud83d\ude16\ud83d\ude35\ud83d\ude35\ud83d\ude35 that is how I feel about broccoli	NOT
3 going to states today was a Good day	NOT
@USER is out of control. They destroy Ford by exposing her. Now claim she is receiving death threats. Uhm..then stop threatening her. Fact is liberals are only ones who threaten people. @USER investigate DNC!	OFF
Omg I'm gonna vom	NOT
@USER good	NOT
Never let a nigga fuck u over!	OFF
@USER miss you	NOT
@USER @USER Has the FBI interviewed Kaine about his son's ties to Antifa?	NOT
I can't understand fastening toilet paper to the top of bathroom stall doors to cover cracks. No one is trying to watch you go bathroom.	NOT
She is a oompah loompah lol	NOT
@USER hurry.	NOT
@USER wtf nasttttttyyyyyy gah I coulda lived without hearing that lol	OFF
@USER all the miles spent sleepy drivin all the money down the drain. All the If Is and Nearlys all the bandages and pain	NOT
It's 2 am.. Gotta be up at 6.. Why do I do this to myself	NOT
@USER Oh I did ! It's the only way ! \ud83d\ude33\ud83d\ude02	NOT
Amish cuss?	OFF
@USER @USER bitching out?	OFF
@USER me too but from experience eventually you'll be like I know I know you love me can't live without me.	NOT
@USER Monday.. after school? or..	NOT
@USER lol broke ankle ass	OFF
I got some people that depend on me , an i can't give up.	NOT
why do I find Pitbull so attractive \ud83d\ude29	NOT
I wanna cry \nnothing more\ngetting less\njust cry.	NOT
Soooo confused right now	NOT
"@USER @USER Hey you never walk alone"" ""You got the best of me"" ""Im the one I should love in this world"" ""Take my hand now you are the cause of my euphoria"" ""Im learning how to love myself"" And the list just keeps growing!!!"""	NOT
@USER TICK TOCK SWAMP !! YOUR GOING TO JAIL VERY SOON !! #MAGA	OFF
All Michele does if complain. Omg.	NOT
can't wait to go back to sleep after this class	NOT
@USER just walked in the house... heard him getting it in so I walked out	NOT
@USER He looks just like Fred with a moustache. HA HA	NOT
@USER As well he should! These people are the DREGS OF SOCIETY - NOT THE PRESIDENT'S SUPPORTERS! At least we didn't try to stage a coup d'etat!  #QAnons #GreatAwakeningWorldwide #JoeBiden #MAGA	OFF
I need to meet key and peele it is my dying WISH	OFF
Fact: You can use Zip Cars for free when you're traveling to Community Tree Plantings #DC	NOT
I think i want that old thing back	NOT
This number keeps calling me &amp; I know it's you..you know I know. Stop it I'm not picking up fag.	OFF
@USER @USER it all depends how you wear it papas.. Mix lights and darks.	NOT
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yes kill em with kindness.  Let POTUS and the military/LEOs handle the violence. URL #NowWatching	OFF
The more you try to piss me off, the more I laugh at how pathetic you really are.	OFF
Trust me guys I know..	NOT
In other news, Pandoras throwin me a lot of Minus the Bear remixes and I'm kinna diggin it	NOT
ha sorry not sorry .	NOT
How do I get my ask to give me notifications?	NOT
I wanna go to the beach but idk if I get called in today I hate this call in shitt!!!!	OFF
LEARN HOW TO DRIVE	NOT
no one is answering my texts so i guess ill just go back to sleep	NOT
Hey Espn if Pele is talking how about we listen to him instead of going to commercial!? Wtf	OFF
@USER my breath smells like sauce and garlic from eating the leftovers\ud83d\ude02\ud83d\ude02	NOT
@USER She is so despicable!	OFF
@USER I'm sorry I know your pain..wish I could help	NOT
@USER Blowing dirt and the misery of millions?	NOT
Sick to my stomach #Worried	NOT
@USER @USER @USER Guy.	NOT
It's so fucking sad that the school would make someone sit in the office and miss class the week before finals because of leggings	OFF
@USER I'm sorry for what happened man. Get well soon.	NOT
That song that changes ur mood :)	NOT
@USER \ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude30\ud83d\ude30\ud83d\ude30\ud83d\ude30\ud83d\ude30\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude31\ud83d\ude32\ud83d\ude32\ud83d\ude32\ud83d\ude32\ud83d\ude32\ud83d\ude32\ud83d\ude32\ud83d\ude32\ud83d\ude32\ud83d\ude32\ud83d\ude32\ud83d\ude32\ud83d\ude32\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d\ud83d\ude0d	NOT
@USER @USER He is here. Every one on council is here.	NOT
@USER haha thanks Zane \ud83d\ude02	NOT
@USER .@USER Me thinks you are TERRIFIED of Americans seeing the declassified docs! We conservatives like transparency which seems to be a dirty word to u dems. PS WE HAVE NO WORRIES ABOUT OUR GREAT PRESIDENT!  #DeclassifyItAll	NOT
It's funny to me they used black people for the Dunkin Donuts spicy sausage breakfast sandwich commercial.	OFF
@USER and some cute socks .. \ud83d\ude02\ud83d\ude02	NOT
@USER wtf is that thing?!?	OFF
@USER @USER I'm jealous	OFF
Like why tf do I care if this nigga can twerk?!? Like good for him...HE DIDNT NEED TO SHOW ME	OFF
What the hell I thought I grew \ud83d\ude29\ud83d\ude29\ud83d\ude29	OFF
@USER @USER If Trump supported Nazis then why would ANTIFA a communist group want to harm Trump. 🤔 That's right the communist group is made up of the Democratic party.	NOT
@USER not a fancy one, but still a pool \ud83d\ude0c	NOT
Jonas Brothers&gt;&gt;&gt; #alwaysmyfavorite	NOT
Sometimes it's best just to move along and say nothing...	NOT
@USER @USER If Brookee Baldwin and Erin Burnett start showing cleavage to their Boobies CNN just might.	OFF
@USER BITCH Ian got no fish	OFF
@USER whats yr email	NOT
@USER #JustSayin’ what the majority is thinking. More #FakeOutrage &amp; #Lies from the #LunaticLeft. Never seen so many sore losers throwing temper-tantrums for almost 2 years now. Embarrassing! #MAGA🇺🇸 URL	OFF
@USER @USER yes, yes she is	NOT
@USER well maybe you're right. Lol	NOT
hmmm so tip#1 will be an easy one. Never, ever use the word/s crazy or psycho indirectly or directly w/ me. (w/latter a big no-no)	NOT
You're on my mind 24/7.	NOT
@USER boosts me, I boost him. Permanent wheelie.	NOT
\u201c@JGunn23: @USER blankets are nice. And a heating pad. Yep, that's about it.\u201d Come cuddle	NOT
@USER Animal is the operative word !	NOT
@USER Privat just means between B XVI and the Cardinal. Agree though he should not be out and about. Should be in seclusion for the 'prayer nd meditation' and only private mass. Nuncio was making molehill into mountain for the Old Guard of conservatives to oust Francis.	NOT
@USER hes water	NOT
I'm scared of tongues, is that weird?	NOT
Semana Sant\u00edsimo	NOT
Man of Steel=blah. Too much exploding concrete not enough story. Bummer, really wanted to like it.	NOT
@USER The Wade Davis Phenomenom the same as Blanton's K% and his getting smashed %	NOT
Why stuff gotta be so hard sometimes?!	NOT
@USER that's hilarious	NOT
@USER did you get my text?	NOT
@USER you gave me too much credit	NOT
Goodmorning Twitter :*	NOT
@USER I was thinking the same thing	NOT
@USER H8R	NOT
@USER STFU	OFF
@USER Amen!	NOT
@USER This guy wants to be a successful producer and he is tweeting stuff like this.	NOT
Hi, good morning, I adopted 32 cats and dogs, do you want any breakfast?	NOT
you can never get over your first love.	NOT
#raw Jimmy can crack corn, and I don't care...	NOT
I don't handle disappointment well at all	NOT
I'm ready to go to sleep and never wake up	NOT
@USER He is. Lol 😂🙄	NOT
@USER that entire article is a piece of trash. that precinct is full of dumbfuck pigs.	OFF
I'm so tired.	NOT
@USER thanks (:	NOT
@USER Hamlin	NOT
You know I got bands boy	NOT
@USER Oh how I wish we could come. AND GO TO THE GAME!	NOT
Someone take me on a mountain ride!	NOT
Christmas Eve smoak	NOT
This school shit..got me scared need to pass this class ik I can do it!!	OFF
@USER at workkk ???	NOT
@USER you were asking some pretty goofy questions haha	OFF
I have a list of scary movies I need to watch, would anyone like to join?\u263a\ud83d\ude08	NOT
@USER lmao!!!	NOT
Cheating is stupid	OFF
I am so thankful for this new job few people know the struggle I went through I cherish it so I have to work hard to be the best	NOT
When me @USER and @USER sing the fresh prince theme season &gt;&gt;	NOT
@USER where you get that!	NOT
Looking for a new job is stressful.. #someonehelpme #bedtime	NOT
@USER @USER @USER If liberals are against Kavanaugh then he's the best man for the job.	NOT
I basically just described my boyfriend @USER \u263a\ufe0f\ud83d\udc8b	NOT
Out of all me tweets she favorites that, meannnnnn	NOT
@USER okay!!(: let's do this. Lol	NOT
@USER And My Nephew Is Over There! Trump has it right. Get the F outta there!	OFF
You should just get a twittttts	NOT
@USER lets do something then	NOT
Anchorman \ud83d\ude0d \ud83d\ude0d \ud83d\ude0d	NOT
I just hate feeling like this	OFF
I see your blue eyes every time I close mine	NOT
@USER I probably will and we can stay there for a week or something.	NOT
@USER doubtful	NOT
@USER @USER @USER Sorry fella but Connelly thought he was Hollywood #CraigKardashian	NOT
-found out there's more gun control you can't do mass murder in schools or theatres on Oct 21 has anyone done this joke yet	OFF
@USER depending on what time my flight from Missouri gets in I might stop by and bring you your gift!	NOT
My appetite is nonexistent anymore\ud83d\ude2b\ud83d\ude14	NOT
@USER typical.	NOT
I work at 6 ill go to bed when I want to	NOT
Turkey you put up 1000 gram pics a day enough already	NOT
@USER can't wait to see you ladies at Buffalo Run!! \u2764\ud83d\ude0d	NOT
Today was a Good Day	NOT
@USER Nice...	NOT
@USER You are always with your Depew boys man!	NOT
But whatever. There's better people out there (; \ud83d\ude18\ud83d\ude18	NOT
I need a couple shots of expresso	NOT
@USER @USER They on their bullshit	OFF
@USER @USER u need your own TV network, seriously.	NOT
@USER Chances are if you say “hey no need to call her a whore” you’ll get called a libtard and blocked... but more Conservatives need to stand up and call out vile behavior. Difference between telling someone they can’t say something and what was said was wrong.	OFF
